cliente_id,sku,fecha,unidades_inventario,kilos_inventario,sell_in_unidades,sell_in_kilos,sell_in_valor,sell_out_unidades,sell_out_kilos,sell_out_valor,cum_si_u,cum_so_u,cum_si_k,cum_so_k,inv_unidades_cierre,inv_kilos_cierre,inv_negativa_flag,inv_kilos_cierre_clip,avg_diario_30d_kilos,sell_out_kilos_30d,doh_30d,mes,cliente,canal,regional,zona,ciudad,formato_cliente,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,anio_mes
C001,110106,2025-10-31,71,8.875,0.0,0.0,0.0,5.0,0.625,64280.0,1500.0,1488.0,187.5,184.125,83.0,12.25,False,12.25,0.625,18.75,19.6,2025-10-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-10
C014,110102,2025-10-31,74,11.1,0.0,0.0,0.0,5.0,0.75,71690.0,1184.0,1189.0,165.6,178.038,69.0,-1.3380000000000223,True,0.0,0.705,21.15,0.0,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C005,130101,2025-10-31,356,53.4,0.0,0.0,0.0,33.0,4.95,172950.0,9023.0,9075.0,1303.95,1354.2,304.0,3.150000000000091,False,3.150000000000091,4.975,149.25,0.6331658291457469,2025-10-01,PrecioListo,Hard Discount,Antioquia,Valle de Aburrá,Medellín,Discounter,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-10
C017,120103,2025-10-31,6,1.2,5.0,1.0,38110.0,1.0,0.2,10640.0,203.0,203.0,40.6,39.632000000000005,6.0,2.1679999999999993,False,2.1679999999999993,0.14,4.2,15.485714285714279,2025-10-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C015,120103,2025-10-31,22,4.4,0.0,0.0,0.0,1.0,0.2,9670.0,419.0,428.0,83.8,84.784,13.0,3.415999999999997,False,3.415999999999997,0.28,8.4,12.199999999999987,2025-10-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C013,190102,2025-10-31,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.5,3.0,1.0,0.5,False,0.5,0.03333333333333333,1.0,15.0,2025-10-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,2025-10
C014,110112,2025-10-31,98,9.8,0.0,0.0,0.0,10.0,1.0,67350.0,2291.0,2286.0,230.04,226.556,103.0,13.283999999999992,False,13.283999999999992,0.7933333333333333,23.8,16.74453781512604,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-10
C003,190101,2025-10-31,14,5.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,1.6,6.4,2.0,0.7999999999999989,False,0.7999999999999989,0.09333333333333334,2.8000000000000003,8.571428571428559,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-10
C017,120101,2025-10-31,6,1.5,7.0,1.75,54640.0,4.0,1.0,41750.0,244.0,242.0,59.25,60.5,8.0,0.25,False,0.25,0.225,6.75,1.1111111111111112,2025-10-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C001,110102,2025-10-31,87,13.05,0.0,0.0,0.0,4.0,0.6,57250.0,1983.0,1975.0,297.45,291.876,95.0,18.624000000000024,False,18.624000000000024,1.115,33.45,16.703139013452937,2025-10-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C014,300102,2025-10-31,61,14.03,0.0,0.0,0.0,6.0,1.38,56690.0,1333.0,1363.0,292.56,299.957,31.0,6.632999999999981,False,6.632999999999981,0.8509999999999999,25.529999999999998,7.794359576968252,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-10
C014,110105,2025-10-31,60,9.0,0.0,0.0,0.0,8.0,1.2,117930.0,1168.0,1176.0,168.3,174.612,52.0,2.6880000000000166,False,2.6880000000000166,0.6649999999999999,19.95,4.04210526315792,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C016,110103,2025-10-31,45,6.75,0.0,0.0,0.0,5.0,0.75,74120.0,1017.0,1012.0,147.45,150.918,50.0,3.2819999999999823,False,3.2819999999999823,0.53,15.9,6.192452830188645,2025-10-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C013,900101,2025-10-31,19,1.52,0.0,0.0,0.0,1.0,0.08,11020.0,274.0,273.0,21.919999999999998,21.76,20.0,1.6799999999999962,False,1.6799999999999962,0.07733333333333332,2.32,21.724137931034434,2025-10-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C012,110108,2025-10-31,16,2.4,0.0,0.0,0.0,2.0,0.3,34270.0,326.0,324.0,48.9,48.3,18.0,3.0,False,3.0,0.24500000000000002,7.3500000000000005,12.244897959183673,2025-10-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,2025-10
C013,110114,2025-10-31,14,3.5,0.0,0.0,0.0,1.0,0.25,27150.0,256.0,257.0,64.0,63.54,13.0,3.960000000000001,False,3.960000000000001,0.24166666666666667,7.25,16.386206896551727,2025-10-01,La Mesa Premium,Tiendas Especializadas,Occidente,,Cali,Especialidad,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C003,900101,2025-10-31,53,4.24,0.0,0.0,0.0,5.0,0.4,51580.0,1138.0,1156.0,91.04,90.595,35.0,4.685000000000002,False,4.685000000000002,0.3546666666666667,10.64,13.209586466165419,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C003,900102,2025-10-31,85,6.8,0.0,0.0,0.0,2.0,0.16,19150.0,1429.0,1473.0,110.0,116.24000000000001,41.0,0.5599999999999881,False,0.5599999999999881,0.43466666666666665,13.04,1.2883435582821812,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C016,120104,2025-10-31,81,16.2,0.0,0.0,0.0,8.0,1.6,64290.0,1495.0,1529.0,286.2,304.32,47.0,-1.920000000000016,True,0.0,1.1199999999999999,33.599999999999994,0.0,2025-10-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C016,110102,2025-10-31,56,8.4,0.0,0.0,0.0,1.0,0.15,14730.0,986.0,986.0,147.9,145.812,56.0,10.488,False,10.488,0.5249999999999999,15.749999999999998,19.97714285714286,2025-10-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C006,130104,2025-10-31,112,16.8,0.0,0.0,0.0,10.0,1.5,54140.0,3079.0,3082.0,461.85,451.218,109.0,27.432000000000016,False,27.432000000000016,1.655,49.65,16.57522658610273,2025-10-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-10
C006,110113,2025-10-31,95,23.75,0.0,0.0,0.0,3.0,0.75,42760.0,1780.0,1820.0,445.0,450.12,55.0,18.629999999999995,False,18.629999999999995,1.4666666666666666,44.0,12.702272727272724,2025-10-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-10
C014,120101,2025-10-31,115,28.75,0.0,0.0,0.0,10.0,2.5,101750.0,2731.0,2723.0,658.75,674.13,123.0,13.370000000000005,False,13.370000000000005,2.0416666666666665,61.25,6.548571428571432,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C015,300101,2025-10-31,15,3.45,0.0,0.0,0.0,1.0,0.23,8940.0,373.0,371.0,85.514,84.392,17.0,4.572000000000003,False,4.572000000000003,0.253,7.590000000000001,18.0711462450593,2025-10-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-10
C014,190103,2025-10-31,16,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.199999999999999,4.0,2.4000000000000004,False,2.4000000000000004,0.16,4.8,15.000000000000002,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,2025-10
C018,110112,2025-10-31,136,13.6,0.0,0.0,0.0,16.0,1.6,99670.0,3449.0,3472.0,336.4,342.684,113.0,7.315999999999974,False,7.315999999999974,1.2666666666666666,38.0,5.77578947368419,2025-10-01,Cadena Uno,Hard Discount,Occidente,Valle del Cauca,Cali,Discounter,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-10
C002,110113,2025-10-31,61,15.25,0.0,0.0,0.0,8.0,2.0,126130.0,1282.0,1284.0,320.5,321.0,59.0,14.75,False,14.75,1.2166666666666666,36.5,12.123287671232879,2025-10-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-10
C003,190103,2025-10-31,19,11.4,0.0,0.0,0.0,1.0,0.6,40800.0,0.0,11.0,0.0,6.0,8.0,5.4,False,5.4,0.14,4.2,38.57142857142857,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,RACLETTE CELEBRACION LOMA DORADA 600G,0.6,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,LOMA DORADA,IMPORTADO,2025-10
C014,190101,2025-10-31,23,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.8,9.200000000000001,2.0,0.7999999999999989,False,0.7999999999999989,0.17333333333333334,5.2,4.615384615384609,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-10
C003,190102,2025-10-31,28,14.0,0.0,0.0,0.0,1.0,0.5,29890.0,0.0,16.0,0.0,8.0,12.0,6.0,False,6.0,0.13333333333333333,4.0,45.0,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,2025-10
C001,110101,2025-10-31,97,14.55,0.0,0.0,0.0,7.0,1.05,102400.0,1768.0,1788.0,255.75,264.954,77.0,5.346000000000004,False,5.346000000000004,0.935,28.05,5.717647058823533,2025-10-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C002,190102,2025-10-31,22,11.0,0.0,0.0,0.0,1.0,0.5,30450.0,0.0,14.0,0.0,7.0,8.0,4.0,False,4.0,0.15,4.5,26.666666666666668,2025-10-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,DUO FESTIVO QUESOS Y CARNES 500G,0.5,UND,MIXTO QUESOS-CARNES,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,MAQUILA,2025-10
C006,130103,2025-10-31,124,35.712,0.0,0.0,0.0,14.0,4.032,105390.0,3262.0,3313.0,939.456,931.45,73.0,43.71799999999996,False,43.71799999999996,3.1392,94.176,13.926478083588162,2025-10-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-10
C015,900102,2025-10-31,12,0.96,0.0,0.0,0.0,2.0,0.16,19220.0,265.0,270.0,20.080000000000002,21.44,7.0,-0.3999999999999986,True,0.0,0.05600000000000001,1.6800000000000002,0.0,2025-10-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C002,900102,2025-10-31,86,6.88,0.0,0.0,0.0,8.0,0.64,77120.0,3026.0,3044.0,242.08,240.532,68.0,8.427999999999997,False,8.427999999999997,0.512,15.36,16.460937499999993,2025-10-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C002,110102,2025-10-31,77,11.55,0.0,0.0,0.0,3.0,0.45,42780.0,1316.0,1332.0,197.4,196.8,61.0,12.150000000000006,False,12.150000000000006,0.7500000000000001,22.500000000000004,16.200000000000006,2025-10-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
C014,130101,2025-10-31,100,15.0,0.0,0.0,0.0,13.0,1.95,75590.0,2361.0,2333.0,354.15,349.95,128.0,19.19999999999999,False,19.19999999999999,1.26,37.8,15.238095238095228,2025-10-01,Plaza Hogar,Grandes Superficies,Occidente,Valle del Cauca,Cali,Hipermercado,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-10
C015,110113,2025-10-31,12,0.0,0.0,0.0,0.0,1.0,0.25,15320.0,281.0,280.0,67.25,70.0,13.0,-2.75,True,0.0,0.2833333333333333,8.5,0.0,2025-10-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-10
C006,300102,2025-10-31,97,22.31,57.0,13.11,398440.0,10.0,2.3,85420.0,1979.0,1988.0,455.17,453.78999999999996,88.0,23.690000000000055,False,23.690000000000055,1.6789999999999998,50.37,14.109589041095925,2025-10-01,PuntoMenos Caribe,Hard Discount,Caribe,Costa Norte,Cartagena,Discounter,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-10
C004,300102,2025-10-31,99,22.77,77.0,17.71,534000.0,10.0,2.3,87390.0,3088.0,3053.0,710.24,689.08,134.0,43.92999999999995,False,43.92999999999995,2.5146666666666664,75.44,17.469512195121933,2025-10-01,Descuento Ya,Hard Discount,Centro,Bogotá y Sabana,Bogotá,Discounter,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-10
C002,110115,2025-10-31,68,17.0,0.0,0.0,0.0,2.0,0.5,50200.0,1252.0,1245.0,313.0,301.87,75.0,28.129999999999995,False,28.129999999999995,0.875,26.25,32.14857142857142,2025-10-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,2025-10
C015,120101,2025-10-31,35,8.75,0.0,0.0,0.0,0.0,0.0,0.0,610.0,617.0,147.75,150.69,28.0,5.810000000000002,False,5.810000000000002,0.55,16.5,10.563636363636366,2025-10-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C001,190101,2025-10-31,25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.8,9.200000000000001,3.0,1.5999999999999996,False,1.5999999999999996,0.17333333333333334,5.2,9.230769230769228,2025-10-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,TABLA APERITIVO NAVIDEÑA MONTE AZUL 400G,0.4,UND,MIXTO QUESOS,TEMPORADA,QUESOS MADURADOS,temporada,MONTE AZUL,IMPORTADO,2025-10
C016,130101,2025-10-31,125,18.75,0.0,0.0,0.0,9.0,1.35,51580.0,2213.0,2213.0,331.95,326.85,125.0,23.849999999999966,False,23.849999999999966,1.2049999999999998,36.15,19.792531120331926,2025-10-01,Canasta Familiar,Grandes Superficies,Santanderes,Bucaramanga Metropolitana,Bucaramanga,Supermercado,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-10
C018,300101,2025-10-31,111,25.53,93.0,21.39,599550.0,20.0,4.6,161730.0,2911.0,2888.0,669.53,655.831,134.0,39.22899999999993,False,39.22899999999993,2.07,62.1,18.951207729468567,2025-10-01,Cadena Uno,Hard Discount,Occidente,Valle del Cauca,Cali,Discounter,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-10
C002,900101,2025-10-31,77,6.16,0.0,0.0,0.0,7.0,0.56,70680.0,1408.0,1406.0,112.64,109.955,79.0,8.844999999999999,False,8.844999999999999,0.39466666666666667,11.84,22.411317567567565,2025-10-01,SuperAhorro,Grandes Superficies,Antioquia,Valle de Aburrá,Medellín,Supermercado,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C001,120103,2025-10-31,113,22.6,0.0,0.0,0.0,11.0,2.2,108400.0,2334.0,2352.0,447.6,460.912,95.0,9.288000000000068,False,9.288000000000068,1.6466666666666667,49.4,5.640485829959555,2025-10-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C012,900104,2025-10-31,26,2.08,0.0,0.0,0.0,1.0,0.08,10360.0,366.0,366.0,29.28,29.2,26.0,2.16,False,2.16,0.11733333333333333,3.52,18.40909090909091,2025-10-01,Delimarket Gourmet,Tiendas Especializadas,Centro,Bogotá y Sabana,Bogotá,Especialidad,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C003,110115,2025-10-31,50,12.5,0.0,0.0,0.0,5.0,1.25,126810.0,1103.0,1110.0,275.75,274.54,43.0,13.70999999999998,False,13.70999999999998,0.8833333333333333,26.5,15.52075471698111,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,2025-10
C003,120101,2025-10-31,113,28.25,0.0,0.0,0.0,8.0,2.0,78850.0,1879.0,1906.0,449.75,468.72,86.0,9.279999999999973,False,9.279999999999973,1.6166666666666667,48.5,5.7402061855669935,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,2025-10
C017,900102,2025-10-31,6,0.48,0.0,0.0,0.0,0.0,0.0,0.0,169.0,170.0,13.28,13.599,5.0,0.1609999999999996,False,0.1609999999999996,0.037333333333333336,1.12,4.3124999999999885,2025-10-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C015,110112,2025-10-31,32,3.2,0.0,0.0,0.0,1.0,0.1,6640.0,638.0,644.0,61.0,63.776,26.0,0.4239999999999995,False,0.4239999999999995,0.2,6.0,2.1199999999999974,2025-10-01,Abarrotes Norte,Tradicional Modernizado,Caribe,Costa Norte,Barranquilla,Supermercado Regional,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-10
C017,110113,2025-10-31,3,0.75,3.0,0.75,36760.0,0.0,0.0,0.0,165.0,163.0,41.175,39.48,5.0,2.4450000000000003,False,2.4450000000000003,0.15,4.5,16.300000000000004,2025-10-01,RapiExpress,E-commerce,Centro,Bogotá y Sabana,Bogotá,Quick Commerce,PARMESANO RALLADO ORO LECHE 250G,0.25,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,2025-10
C001,130101,2025-10-31,202,30.3,0.0,0.0,0.0,21.0,3.15,120700.0,3416.0,3464.0,514.41,513.456,154.0,31.253999999999905,False,31.253999999999905,1.845,55.35,16.939837398373932,2025-10-01,HiperMax Nacional,Grandes Superficies,Centro,Bogotá y Sabana,Bogotá,Hipermercado,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,2025-10
C003,900103,2025-10-31,54,4.32,0.0,0.0,0.0,3.0,0.24,32000.0,1114.0,1108.0,78.72,87.741,60.0,-4.701000000000008,True,0.0,0.328,9.84,0.0,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,2025-10
C004,300101,2025-10-31,151,34.73,0.0,0.0,0.0,18.0,4.14,148430.0,3679.0,3706.0,846.17,848.7,124.0,32.19999999999993,False,32.19999999999993,2.8443333333333336,85.33000000000001,11.320754716981106,2025-10-01,Descuento Ya,Hard Discount,Centro,Bogotá y Sabana,Bogotá,Discounter,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,2025-10
C003,110114,2025-10-31,60,15.0,0.0,0.0,0.0,3.0,0.75,71860.0,1185.0,1190.0,296.25,293.69,55.0,17.560000000000002,False,17.560000000000002,1.2916666666666667,38.75,13.59483870967742,2025-10-01,MaxiCompra Caribe,Grandes Superficies,Caribe,Costa Norte,Barranquilla,Supermercado,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,2025-10
